route_id,service_id,block_id,trip_id,trip_sequence,trip_type,trip_headsign,direction_id,pattern_id,shape_id,pattern_count,direction_code,pattern_code,pattern_rank,hierarchy
4-Kamloops,aaKA1706-KAJUN17-Weekday-20,346883,xaa2048911,12,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAJUN17-Weekday-20,346883,xaa2048569,13,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAJUN17-Weekday-20,346883,xaa2048571,14,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
5-Kamloops,aaKA1706-KAJUN17-Weekday-20,346883,xaa2048997,15,0,Pineview to Lodgepole,1,100,8-5-22,6008,0,100,10,1
5-Kamloops,aaKA1706-KAJUN17-Weekday-20,346883,xaa2048970,16,0,Pineview to TRU,0,201,8-5-36,2976,1,201,23,1
4-Kamloops,aaKA1706-KAJUN17-Weekday-20,346883,xaa2048570,17,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAJUN17-Weekday-20,346883,xaa2048593,18,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
5-Kamloops,aaKA1706-KAJUN17-Weekday-20,346883,xaa2048998,19,0,Pineview to Lodgepole,1,100,8-5-22,6008,0,100,10,1
5-Kamloops,aaKA1706-KAJUN17-Weekday-20,346883,xaa2048999,20,0,Pineview to TRU,0,200,8-5-37,3032,1,200,22,1
4-Kamloops,aaKA1706-KAJUN17-Weekday-20,346883,xaa2048915,21,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAJUN17-Weekday-20,346883,xaa2048916,22,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
6-Kamloops,aaKA1706-KAJUN17-Weekday-20,346884,xaa2048555,1,0,City Loop Downtown,1,100,8-6-32,3139,0,100,20,1
6-Kamloops,aaKA1706-KAJUN17-Weekday-20,346884,xaa2048550,2,0,City Loop Downtown,1,140,8-6-33,180,0,140,42,3
1-Kamloops,aaKA1706-KAJUN17-Weekday-20,346884,xaa2048387,3,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAJUN17-Weekday-20,346884,xaa2048421,4,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
17-Kamloops,aaKA1706-KAJUN17-Weekday-20,346884,xaa2048845,5,0,Dallas To Kokanee Way,1,241,8-17-65,46,1,241,60,3
17-Kamloops,aaKA1706-KAJUN17-Weekday-20,346884,xaa2048862,6,0,Dallas to Downtown,0,141,8-17-62,46,0,141,59,3
17-Kamloops,aaKA1706-KAJUN17-Weekday-20,346884,xaa2048846,7,0,Dallas To Kokanee Way,1,241,8-17-65,46,1,241,60,3
17-Kamloops,aaKA1706-KAJUN17-Weekday-20,346884,xaa2048863,8,0,Dallas to Downtown,0,141,8-17-62,46,0,141,59,3
17-Kamloops,aaKA1706-KAJUN17-Weekday-20,346884,xaa2048847,9,0,Dallas To Kokanee Way,1,241,8-17-65,46,1,241,60,3
17-Kamloops,aaKA1706-KAJUN17-Weekday-20,346884,xaa2048864,10,0,Dallas to Downtown,0,141,8-17-62,46,0,141,59,3
3-Kamloops,aaKA1706-KAJUN17-Weekday-20,346884,xaa2048516,11,0,Westsyde to Harrington,1,200,8-3-34,8096,1,200,6,1
3-Kamloops,aaKA1706-KAJUN17-Weekday-20,346884,xaa2048543,12,0,Westsyde to Downtown,0,100,8-3-29,8464,0,100,5,1
3-Kamloops,aaKA1706-KAJUN17-Weekday-20,346884,xaa2048517,13,0,Westsyde to Harrington,1,200,8-3-34,8096,1,200,6,1
3-Kamloops,aaKA1706-KAJUN17-Weekday-20,346884,xaa2048547,14,0,Westsyde to North Shore Ex.,0,120,8-3-30,451,0,120,34,2
3-Kamloops,aaKA1706-KAJUN17-Weekday-20,346885,xaa2048936,1,0,Westsyde to Harrington,1,220,8-3-16,780,1,220,31,2
3-Kamloops,aaKA1706-KAJUN17-Weekday-20,346885,xaa2048939,2,0,Westsyde to Downtown,0,100,8-3-29,8464,0,100,5,1
7-Kamloops,aaKA1706-KAJUN17-Weekday-20,346885,xaa2048662,3,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-48,5454,1,200,14,1
7-Kamloops,aaKA1706-KAJUN17-Weekday-20,346885,xaa2048692,4,0,Aberdeen via Bestwick to Downtown,0,100,8-7-47,5625,0,100,12,1
